flow_id,src_ip,src_port,dest_ip,dest_port,proto,timestamp,duration,ground_truth_label,expected_sid,split
FLOW_003340,192.168.10.13,41123,192.168.10.1,443,TCP,2017-07-06T14:14:45.600000+00:00,0.05,Benign,0,test
FLOW_003341,192.168.10.14,41124,192.168.10.1,53,UDP,2017-07-06T14:14:52.800000+00:00,0.05,Benign,0,test
FLOW_003342,192.168.10.15,41125,192.168.10.50,80,TCP,2017-07-06T14:15:00+00:00,0.05,Benign,0,test
FLOW_003343,192.168.10.16,41126,192.168.10.1,443,TCP,2017-07-06T14:15:07.200000+00:00,0.05,Benign,0,test
FLOW_003344,192.168.10.17,41127,192.168.10.1,53,UDP,2017-07-06T14:15:14.400000+00:00,0.05,Benign,0,test
FLOW_003345,192.168.10.18,41128,192.168.10.50,80,TCP,2017-07-06T14:15:21.600000+00:00,0.05,Benign,0,test
FLOW_003346,192.168.10.19,41129,192.168.10.1,443,TCP,2017-07-06T14:15:28.800000+00:00,0.05,Benign,0,test
FLOW_003347,192.168.10.20,41130,192.168.10.1,53,UDP,2017-07-06T14:15:36+00:00,0.05,Benign,0,test
FLOW_003348,192.168.10.21,41131,192.168.10.50,80,TCP,2017-07-06T14:15:43.200000+00:00,0.05,Benign,0,test
FLOW_003349,192.168.10.22,41132,192.168.10.1,443,TCP,2017-07-06T14:15:50.400000+00:00,0.05,Benign,0,test
FLOW_003350,192.168.10.23,41133,192.168.10.1,53,UDP,2017-07-06T14:15:57.600000+00:00,0.05,Benign,0,test
FLOW_003351,192.168.10.24,41134,192.168.10.50,80,TCP,2017-07-06T14:16:04.800000+00:00,0.05,Benign,0,test
FLOW_003352,192.168.10.25,41135,192.168.10.1,443,TCP,2017-07-06T14:16:12+00:00,0.05,Benign,0,test
FLOW_003353,192.168.10.26,41136,192.168.10.1,53,UDP,2017-07-06T14:16:19.200000+00:00,0.05,Benign,0,test
FLOW_003354,192.168.10.27,41137,192.168.10.50,80,TCP,2017-07-06T14:16:26.400000+00:00,0.05,Benign,0,test
FLOW_003355,192.168.10.28,41138,192.168.10.1,443,TCP,2017-07-06T14:16:33.600000+00:00,0.05,Benign,0,test
FLOW_003356,192.168.10.29,41139,192.168.10.1,53,UDP,2017-07-06T14:16:40.800000+00:00,0.05,Benign,0,test
FLOW_003357,192.168.10.10,41140,192.168.10.50,80,TCP,2017-07-06T14:16:48+00:00,0.05,Benign,0,test
FLOW_003358,192.168.10.11,41141,192.168.10.1,443,TCP,2017-07-06T14:16:55.200000+00:00,0.05,Benign,0,test
FLOW_003359,192.168.10.12,41142,192.168.10.1,53,UDP,2017-07-06T14:17:02.400000+00:00,0.05,Benign,0,test
FLOW_003360,192.168.10.13,41143,192.168.10.50,80,TCP,2017-07-06T14:17:09.600000+00:00,0.05,Benign,0,test
FLOW_003361,192.168.10.14,41144,192.168.10.1,443,TCP,2017-07-06T14:17:16.800000+00:00,0.05,Benign,0,test
FLOW_003362,192.168.10.15,41145,192.168.10.1,53,UDP,2017-07-06T14:17:24+00:00,0.05,Benign,0,test
FLOW_003363,192.168.10.16,41146,192.168.10.50,80,TCP,2017-07-06T14:17:31.200000+00:00,0.05,Benign,0,test
FLOW_003364,192.168.10.17,41147,192.168.10.1,443,TCP,2017-07-06T14:17:38.400000+00:00,0.05,Benign,0,test
FLOW_003365,192.168.10.18,41148,192.168.10.1,53,UDP,2017-07-06T14:17:45.600000+00:00,0.05,Benign,0,test
FLOW_003366,192.168.10.19,41149,192.168.10.50,80,TCP,2017-07-06T14:17:52.800000+00:00,0.05,Benign,0,test
FLOW_003367,192.168.10.20,41150,192.168.10.1,443,TCP,2017-07-06T14:18:00+00:00,0.05,Benign,0,test
FLOW_003368,192.168.10.21,41151,192.168.10.1,53,UDP,2017-07-06T14:18:07.200000+00:00,0.05,Benign,0,test
FLOW_003369,192.168.10.22,41152,192.168.10.50,80,TCP,2017-07-06T14:18:14.400000+00:00,0.05,Benign,0,test
FLOW_003370,192.168.10.23,41153,192.168.10.1,443,TCP,2017-07-06T14:18:21.600000+00:00,0.05,Benign,0,test
FLOW_003371,192.168.10.24,41154,192.168.10.1,53,UDP,2017-07-06T14:18:28.800000+00:00,0.05,Benign,0,test
FLOW_003372,192.168.10.25,41155,192.168.10.50,80,TCP,2017-07-06T14:18:36+00:00,0.05,Benign,0,test
FLOW_003373,192.168.10.26,41156,192.168.10.1,443,TCP,2017-07-06T14:18:43.200000+00:00,0.05,Benign,0,test
FLOW_003374,192.168.10.27,41157,192.168.10.1,53,UDP,2017-07-06T14:18:50.400000+00:00,0.05,Benign,0,test
FLOW_003375,192.168.10.28,41158,192.168.10.50,80,TCP,2017-07-06T14:18:57.600000+00:00,0.05,Benign,0,test
FLOW_003376,192.168.10.29,41159,192.168.10.1,443,TCP,2017-07-06T14:19:04.800000+00:00,0.05,Benign,0,test
FLOW_003377,192.168.10.10,41160,192.168.10.1,53,UDP,2017-07-06T14:19:12+00:00,0.05,Benign,0,test
FLOW_003378,192.168.10.11,41161,192.168.10.50,80,TCP,2017-07-06T14:19:19.200000+00:00,0.05,Benign,0,test
FLOW_003379,192.168.10.12,41162,192.168.10.1,443,TCP,2017-07-06T14:19:26.400000+00:00,0.05,Benign,0,test
FLOW_003380,192.168.10.13,41163,192.168.10.1,53,UDP,2017-07-06T14:19:33.600000+00:00,0.05,Benign,0,test
FLOW_003381,192.168.10.14,41164,192.168.10.50,80,TCP,2017-07-06T14:19:40.800000+00:00,0.05,Benign,0,test
FLOW_003382,192.168.10.15,41165,192.168.10.1,443,TCP,2017-07-06T14:19:48+00:00,0.05,Benign,0,test
FLOW_003383,192.168.10.16,41166,192.168.10.1,53,UDP,2017-07-06T14:19:55.200000+00:00,0.05,Benign,0,test
FLOW_003384,192.168.10.17,41167,192.168.10.50,80,TCP,2017-07-06T14:20:02.400000+00:00,0.05,Benign,0,test
FLOW_003385,192.168.10.18,41168,192.168.10.1,443,TCP,2017-07-06T14:20:09.600000+00:00,0.05,Benign,0,test
FLOW_003386,192.168.10.19,41169,192.168.10.1,53,UDP,2017-07-06T14:20:16.800000+00:00,0.05,Benign,0,test
FLOW_003387,192.168.10.20,41170,192.168.10.50,80,TCP,2017-07-06T14:20:24+00:00,0.05,Benign,0,test
FLOW_003388,192.168.10.21,41171,192.168.10.1,443,TCP,2017-07-06T14:20:31.200000+00:00,0.05,Benign,0,test
FLOW_003389,192.168.10.22,41172,192.168.10.1,53,UDP,2017-07-06T14:20:38.400000+00:00,0.05,Benign,0,test
FLOW_003390,192.168.10.23,41173,192.168.10.50,80,TCP,2017-07-06T14:20:45.600000+00:00,0.05,Benign,0,test
FLOW_003391,192.168.10.24,41174,192.168.10.1,443,TCP,2017-07-06T14:20:52.800000+00:00,0.05,Benign,0,test
FLOW_003392,192.168.10.25,41175,192.168.10.1,53,UDP,2017-07-06T14:21:00+00:00,0.05,Benign,0,test
FLOW_003393,192.168.10.26,41176,192.168.10.50,80,TCP,2017-07-06T14:21:07.200000+00:00,0.05,Benign,0,test
FLOW_003394,192.168.10.27,41177,192.168.10.1,443,TCP,2017-07-06T14:21:14.400000+00:00,0.05,Benign,0,test
FLOW_003395,192.168.10.28,41178,192.168.10.1,53,UDP,2017-07-06T14:21:21.600000+00:00,0.05,Benign,0,test
FLOW_003396,192.168.10.29,41179,192.168.10.50,80,TCP,2017-07-06T14:21:28.800000+00:00,0.05,Benign,0,test
FLOW_003397,192.168.10.10,41180,192.168.10.1,443,TCP,2017-07-06T14:21:36+00:00,0.05,Benign,0,test
FLOW_003398,192.168.10.11,41181,192.168.10.1,53,UDP,2017-07-06T14:21:43.200000+00:00,0.05,Benign,0,test
FLOW_003399,192.168.10.12,41182,192.168.10.50,80,TCP,2017-07-06T14:21:50.400000+00:00,0.05,Benign,0,test
FLOW_003400,192.168.10.13,41183,192.168.10.1,443,TCP,2017-07-06T14:21:57.600000+00:00,0.05,Benign,0,test
FLOW_003401,192.168.10.14,41184,192.168.10.1,53,UDP,2017-07-06T14:22:04.800000+00:00,0.05,Benign,0,test
FLOW_003402,192.168.10.15,41185,192.168.10.50,80,TCP,2017-07-06T14:22:12+00:00,0.05,Benign,0,test
FLOW_003403,192.168.10.16,41186,192.168.10.1,443,TCP,2017-07-06T14:22:19.200000+00:00,0.05,Benign,0,test
FLOW_003404,192.168.10.17,41187,192.168.10.1,53,UDP,2017-07-06T14:22:26.400000+00:00,0.05,Benign,0,test
FLOW_003405,192.168.10.18,41188,192.168.10.50,80,TCP,2017-07-06T14:22:33.600000+00:00,0.05,Benign,0,test
FLOW_003406,192.168.10.19,41189,192.168.10.1,443,TCP,2017-07-06T14:22:40.800000+00:00,0.05,Benign,0,test
FLOW_003407,192.168.10.20,41190,192.168.10.1,53,UDP,2017-07-06T14:22:48+00:00,0.05,Benign,0,test
FLOW_003408,192.168.10.21,41191,192.168.10.50,80,TCP,2017-07-06T14:22:55.200000+00:00,0.05,Benign,0,test
FLOW_003409,192.168.10.22,41192,192.168.10.1,443,TCP,2017-07-06T14:23:02.400000+00:00,0.05,Benign,0,test
FLOW_003410,192.168.10.23,41193,192.168.10.1,53,UDP,2017-07-06T14:23:09.600000+00:00,0.05,Benign,0,test
FLOW_003411,192.168.10.24,41194,192.168.10.50,80,TCP,2017-07-06T14:23:16.800000+00:00,0.05,Benign,0,test
FLOW_003412,192.168.10.25,41195,192.168.10.1,443,TCP,2017-07-06T14:23:24+00:00,0.05,Benign,0,test
FLOW_003413,192.168.10.26,41196,192.168.10.1,53,UDP,2017-07-06T14:23:31.200000+00:00,0.05,Benign,0,test
FLOW_003414,192.168.10.27,41197,192.168.10.50,80,TCP,2017-07-06T14:23:38.400000+00:00,0.05,Benign,0,test
FLOW_003415,192.168.10.28,41198,192.168.10.1,443,TCP,2017-07-06T14:23:45.600000+00:00,0.05,Benign,0,test
FLOW_003416,192.168.10.29,41199,192.168.10.1,53,UDP,2017-07-06T14:23:52.800000+00:00,0.05,Benign,0,test
FLOW_003417,192.168.10.10,41200,192.168.10.50,80,TCP,2017-07-06T14:24:00+00:00,0.05,Benign,0,test
FLOW_003418,192.168.10.11,41201,192.168.10.1,443,TCP,2017-07-06T14:24:07.200000+00:00,0.05,Benign,0,test
FLOW_003419,192.168.10.12,41202,192.168.10.1,53,UDP,2017-07-06T14:24:14.400000+00:00,0.05,Benign,0,test
FLOW_003420,192.168.10.13,41203,192.168.10.50,80,TCP,2017-07-06T14:24:21.600000+00:00,0.05,Benign,0,test
FLOW_003421,192.168.10.14,41204,192.168.10.1,443,TCP,2017-07-06T14:24:28.800000+00:00,0.05,Benign,0,test
FLOW_003422,192.168.10.15,41205,192.168.10.1,53,UDP,2017-07-06T14:24:36+00:00,0.05,Benign,0,test
FLOW_003423,192.168.10.16,41206,192.168.10.50,80,TCP,2017-07-06T14:24:43.200000+00:00,0.05,Benign,0,test
FLOW_003424,192.168.10.17,41207,192.168.10.1,443,TCP,2017-07-06T14:24:50.400000+00:00,0.05,Benign,0,test
FLOW_003425,192.168.10.18,41208,192.168.10.1,53,UDP,2017-07-06T14:24:57.600000+00:00,0.05,Benign,0,test
FLOW_003426,192.168.10.19,41209,192.168.10.50,80,TCP,2017-07-06T14:25:04.800000+00:00,0.05,Benign,0,test
FLOW_003427,192.168.10.20,41210,192.168.10.1,443,TCP,2017-07-06T14:25:12+00:00,0.05,Benign,0,test
FLOW_003428,192.168.10.21,41211,192.168.10.1,53,UDP,2017-07-06T14:25:19.200000+00:00,0.05,Benign,0,test
FLOW_003429,192.168.10.22,41212,192.168.10.50,80,TCP,2017-07-06T14:25:26.400000+00:00,0.05,Benign,0,test
FLOW_003430,192.168.10.23,41213,192.168.10.1,443,TCP,2017-07-06T14:25:33.600000+00:00,0.05,Benign,0,test
FLOW_003431,192.168.10.24,41214,192.168.10.1,53,UDP,2017-07-06T14:25:40.800000+00:00,0.05,Benign,0,test
FLOW_003432,192.168.10.25,41215,192.168.10.50,80,TCP,2017-07-06T14:25:48+00:00,0.05,Benign,0,test
FLOW_003433,192.168.10.26,41216,192.168.10.1,443,TCP,2017-07-06T14:25:55.200000+00:00,0.05,Benign,0,test
FLOW_003434,192.168.10.27,41217,192.168.10.1,53,UDP,2017-07-06T14:26:02.400000+00:00,0.05,Benign,0,test
FLOW_003435,192.168.10.28,41218,192.168.10.50,80,TCP,2017-07-06T14:26:09.600000+00:00,0.05,Benign,0,test
FLOW_003436,192.168.10.29,41219,192.168.10.1,443,TCP,2017-07-06T14:26:16.800000+00:00,0.05,Benign,0,test
FLOW_003437,192.168.10.10,41220,192.168.10.1,53,UDP,2017-07-06T14:26:24+00:00,0.05,Benign,0,test
FLOW_003438,192.168.10.11,41221,192.168.10.50,80,TCP,2017-07-06T14:26:31.200000+00:00,0.05,Benign,0,test
FLOW_003439,192.168.10.12,41222,192.168.10.1,443,TCP,2017-07-06T14:26:38.400000+00:00,0.05,Benign,0,test
FLOW_003440,192.168.10.13,41223,192.168.10.1,53,UDP,2017-07-06T14:26:45.600000+00:00,0.05,Benign,0,test
FLOW_003441,192.168.10.14,41224,192.168.10.50,80,TCP,2017-07-06T14:26:52.800000+00:00,0.05,Benign,0,test
FLOW_003442,192.168.10.15,41225,192.168.10.1,443,TCP,2017-07-06T14:27:00+00:00,0.05,Benign,0,test
FLOW_003443,192.168.10.16,41226,192.168.10.1,53,UDP,2017-07-06T14:27:07.200000+00:00,0.05,Benign,0,test
FLOW_003444,192.168.10.17,41227,192.168.10.50,80,TCP,2017-07-06T14:27:14.400000+00:00,0.05,Benign,0,test
FLOW_003445,192.168.10.18,41228,192.168.10.1,443,TCP,2017-07-06T14:27:21.600000+00:00,0.05,Benign,0,test
FLOW_003446,192.168.10.19,41229,192.168.10.1,53,UDP,2017-07-06T14:27:28.800000+00:00,0.05,Benign,0,test
FLOW_003447,192.168.10.20,41230,192.168.10.50,80,TCP,2017-07-06T14:27:36+00:00,0.05,Benign,0,test
FLOW_003448,192.168.10.21,41231,192.168.10.1,443,TCP,2017-07-06T14:27:43.200000+00:00,0.05,Benign,0,test
FLOW_003449,192.168.10.22,41232,192.168.10.1,53,UDP,2017-07-06T14:27:50.400000+00:00,0.05,Benign,0,test
FLOW_003450,192.168.10.23,41233,192.168.10.50,80,TCP,2017-07-06T14:27:57.600000+00:00,0.05,Benign,0,test
FLOW_003451,192.168.10.24,41234,192.168.10.1,443,TCP,2017-07-06T14:28:04.800000+00:00,0.05,Benign,0,test
FLOW_003452,192.168.10.25,41235,192.168.10.1,53,UDP,2017-07-06T14:28:12+00:00,0.05,Benign,0,test
FLOW_003453,192.168.10.26,41236,192.168.10.50,80,TCP,2017-07-06T14:28:19.200000+00:00,0.05,Benign,0,test
FLOW_003454,192.168.10.27,41237,192.168.10.1,443,TCP,2017-07-06T14:28:26.400000+00:00,0.05,Benign,0,test
FLOW_003455,192.168.10.28,41238,192.168.10.1,53,UDP,2017-07-06T14:28:33.600000+00:00,0.05,Benign,0,test
FLOW_003456,192.168.10.29,41239,192.168.10.50,80,TCP,2017-07-06T14:28:40.800000+00:00,0.05,Benign,0,test
FLOW_003457,192.168.10.10,41240,192.168.10.1,443,TCP,2017-07-06T14:28:48+00:00,0.05,Benign,0,test
FLOW_003458,192.168.10.11,41241,192.168.10.1,53,UDP,2017-07-06T14:28:55.200000+00:00,0.05,Benign,0,test
FLOW_003459,192.168.10.12,41242,192.168.10.50,80,TCP,2017-07-06T14:29:02.400000+00:00,0.05,Benign,0,test
FLOW_003460,192.168.10.13,41243,192.168.10.1,443,TCP,2017-07-06T14:29:09.600000+00:00,0.05,Benign,0,test
FLOW_003461,192.168.10.14,41244,192.168.10.1,53,UDP,2017-07-06T14:29:16.800000+00:00,0.05,Benign,0,test
FLOW_003462,192.168.10.15,41245,192.168.10.50,80,TCP,2017-07-06T14:29:24+00:00,0.05,Benign,0,test
FLOW_003463,192.168.10.16,41246,192.168.10.1,443,TCP,2017-07-06T14:29:31.200000+00:00,0.05,Benign,0,test
FLOW_003464,192.168.10.17,41247,192.168.10.1,53,UDP,2017-07-06T14:29:38.400000+00:00,0.05,Benign,0,test
FLOW_003465,192.168.10.18,41248,192.168.10.50,80,TCP,2017-07-06T14:29:45.600000+00:00,0.05,Benign,0,test
FLOW_003466,192.168.10.19,41249,192.168.10.1,443,TCP,2017-07-06T14:29:52.800000+00:00,0.05,Benign,0,test
FLOW_003467,192.168.10.20,41250,192.168.10.1,53,UDP,2017-07-06T14:30:00+00:00,0.05,Benign,0,test
FLOW_003468,192.168.10.21,41251,192.168.10.50,80,TCP,2017-07-06T14:30:07.200000+00:00,0.05,Benign,0,test
FLOW_003469,192.168.10.22,41252,192.168.10.1,443,TCP,2017-07-06T14:30:14.400000+00:00,0.05,Benign,0,test
FLOW_003470,192.168.10.23,41253,192.168.10.1,53,UDP,2017-07-06T14:30:21.600000+00:00,0.05,Benign,0,test
FLOW_003471,192.168.10.24,41254,192.168.10.50,80,TCP,2017-07-06T14:30:28.800000+00:00,0.05,Benign,0,test
FLOW_003472,192.168.10.25,41255,192.168.10.1,443,TCP,2017-07-06T14:30:36+00:00,0.05,Benign,0,test
FLOW_003473,192.168.10.26,41256,192.168.10.1,53,UDP,2017-07-06T14:30:43.200000+00:00,0.05,Benign,0,test
FLOW_003474,192.168.10.27,41257,192.168.10.50,80,TCP,2017-07-06T14:30:50.400000+00:00,0.05,Benign,0,test
FLOW_003475,192.168.10.28,41258,192.168.10.1,443,TCP,2017-07-06T14:30:57.600000+00:00,0.05,Benign,0,test
FLOW_003476,192.168.10.29,41259,192.168.10.1,53,UDP,2017-07-06T14:31:04.800000+00:00,0.05,Benign,0,test
FLOW_003477,192.168.10.10,41260,192.168.10.50,80,TCP,2017-07-06T14:31:12+00:00,0.05,Benign,0,test
FLOW_003478,192.168.10.11,41261,192.168.10.1,443,TCP,2017-07-06T14:31:19.200000+00:00,0.05,Benign,0,test
FLOW_003479,192.168.10.12,41262,192.168.10.1,53,UDP,2017-07-06T14:31:26.400000+00:00,0.05,Benign,0,test
FLOW_003480,192.168.10.13,41263,192.168.10.50,80,TCP,2017-07-06T14:31:33.600000+00:00,0.05,Benign,0,test
FLOW_003481,192.168.10.14,41264,192.168.10.1,443,TCP,2017-07-06T14:31:40.800000+00:00,0.05,Benign,0,test
FLOW_003482,192.168.10.15,41265,192.168.10.1,53,UDP,2017-07-06T14:31:48+00:00,0.05,Benign,0,test
FLOW_003483,192.168.10.16,41266,192.168.10.50,80,TCP,2017-07-06T14:31:55.200000+00:00,0.05,Benign,0,test
FLOW_003484,192.168.10.17,41267,192.168.10.1,443,TCP,2017-07-06T14:32:02.400000+00:00,0.05,Benign,0,test
FLOW_003485,192.168.10.18,41268,192.168.10.1,53,UDP,2017-07-06T14:32:09.600000+00:00,0.05,Benign,0,test
FLOW_003486,192.168.10.19,41269,192.168.10.50,80,TCP,2017-07-06T14:32:16.800000+00:00,0.05,Benign,0,test
FLOW_003487,192.168.10.20,41270,192.168.10.1,443,TCP,2017-07-06T14:32:24+00:00,0.05,Benign,0,test
FLOW_003488,192.168.10.21,41271,192.168.10.1,53,UDP,2017-07-06T14:32:31.200000+00:00,0.05,Benign,0,test
FLOW_003489,192.168.10.22,41272,192.168.10.50,80,TCP,2017-07-06T14:32:38.400000+00:00,0.05,Benign,0,test
FLOW_003490,192.168.10.23,41273,192.168.10.1,443,TCP,2017-07-06T14:32:45.600000+00:00,0.05,Benign,0,test
FLOW_003491,192.168.10.24,41274,192.168.10.1,53,UDP,2017-07-06T14:32:52.800000+00:00,0.05,Benign,0,test
FLOW_003492,192.168.10.25,41275,192.168.10.50,80,TCP,2017-07-06T14:33:00+00:00,0.05,Benign,0,test
FLOW_003493,192.168.10.26,41276,192.168.10.1,443,TCP,2017-07-06T14:33:07.200000+00:00,0.05,Benign,0,test
FLOW_003494,192.168.10.27,41277,192.168.10.1,53,UDP,2017-07-06T14:33:14.400000+00:00,0.05,Benign,0,test
FLOW_003495,192.168.10.28,41278,192.168.10.50,80,TCP,2017-07-06T14:33:21.600000+00:00,0.05,Benign,0,test
FLOW_003496,192.168.10.29,41279,192.168.10.1,443,TCP,2017-07-06T14:33:28.800000+00:00,0.05,Benign,0,test
FLOW_003497,192.168.10.10,41280,192.168.10.1,53,UDP,2017-07-06T14:33:36+00:00,0.05,Benign,0,test
FLOW_003498,192.168.10.11,41281,192.168.10.50,80,TCP,2017-07-06T14:33:43.200000+00:00,0.05,Benign,0,test
FLOW_003499,192.168.10.12,41282,192.168.10.1,443,TCP,2017-07-06T14:33:50.400000+00:00,0.05,Benign,0,test
FLOW_003500,192.168.10.13,41283,192.168.10.1,53,UDP,2017-07-06T14:33:57.600000+00:00,0.05,Benign,0,test
FLOW_003501,192.168.10.14,41284,192.168.10.50,80,TCP,2017-07-06T14:34:04.800000+00:00,0.05,Benign,0,test
FLOW_003502,192.168.10.15,41285,192.168.10.1,443,TCP,2017-07-06T14:34:12+00:00,0.05,Benign,0,test
FLOW_003503,192.168.10.16,41286,192.168.10.1,53,UDP,2017-07-06T14:34:19.200000+00:00,0.05,Benign,0,test
FLOW_003504,192.168.10.17,41287,192.168.10.50,80,TCP,2017-07-06T14:34:26.400000+00:00,0.05,Benign,0,test
FLOW_003505,192.168.10.18,41288,192.168.10.1,443,TCP,2017-07-06T14:34:33.600000+00:00,0.05,Benign,0,test
FLOW_003506,192.168.10.19,41289,192.168.10.1,53,UDP,2017-07-06T14:34:40.800000+00:00,0.05,Benign,0,test
FLOW_003507,192.168.10.20,41290,192.168.10.50,80,TCP,2017-07-06T14:34:48+00:00,0.05,Benign,0,test
FLOW_003508,192.168.10.21,41291,192.168.10.1,443,TCP,2017-07-06T14:34:55.200000+00:00,0.05,Benign,0,test
FLOW_003509,192.168.10.22,41292,192.168.10.1,53,UDP,2017-07-06T14:35:02.400000+00:00,0.05,Benign,0,test
FLOW_003510,192.168.10.23,41293,192.168.10.50,80,TCP,2017-07-06T14:35:09.600000+00:00,0.05,Benign,0,test
FLOW_003511,192.168.10.24,41294,192.168.10.1,443,TCP,2017-07-06T14:35:16.800000+00:00,0.05,Benign,0,test
FLOW_003512,192.168.10.25,41295,192.168.10.1,53,UDP,2017-07-06T14:35:24+00:00,0.05,Benign,0,test
FLOW_003513,192.168.10.26,41296,192.168.10.50,80,TCP,2017-07-06T14:35:31.200000+00:00,0.05,Benign,0,test
FLOW_003514,192.168.10.27,41297,192.168.10.1,443,TCP,2017-07-06T14:35:38.400000+00:00,0.05,Benign,0,test
FLOW_003515,192.168.10.28,41298,192.168.10.1,53,UDP,2017-07-06T14:35:45.600000+00:00,0.05,Benign,0,test
FLOW_003516,192.168.10.29,41299,192.168.10.50,80,TCP,2017-07-06T14:35:52.800000+00:00,0.05,Benign,0,test
FLOW_003517,192.168.10.10,41300,192.168.10.1,443,TCP,2017-07-06T14:36:00+00:00,0.05,Benign,0,test
FLOW_003518,192.168.10.11,41301,192.168.10.1,53,UDP,2017-07-06T14:36:07.200000+00:00,0.05,Benign,0,test
FLOW_003519,192.168.10.12,41302,192.168.10.50,80,TCP,2017-07-06T14:36:14.400000+00:00,0.05,Benign,0,test
FLOW_003520,192.168.10.13,41303,192.168.10.1,443,TCP,2017-07-06T14:36:21.600000+00:00,0.05,Benign,0,test
FLOW_003521,192.168.10.14,41304,192.168.10.1,53,UDP,2017-07-06T14:36:28.800000+00:00,0.05,Benign,0,test
FLOW_003522,192.168.10.15,41305,192.168.10.50,80,TCP,2017-07-06T14:36:36+00:00,0.05,Benign,0,test
FLOW_003523,192.168.10.16,41306,192.168.10.1,443,TCP,2017-07-06T14:36:43.200000+00:00,0.05,Benign,0,test
FLOW_003524,192.168.10.17,41307,192.168.10.1,53,UDP,2017-07-06T14:36:50.400000+00:00,0.05,Benign,0,test
FLOW_003525,192.168.10.18,41308,192.168.10.50,80,TCP,2017-07-06T14:36:57.600000+00:00,0.05,Benign,0,test
FLOW_003526,192.168.10.19,41309,192.168.10.1,443,TCP,2017-07-06T14:37:04.800000+00:00,0.05,Benign,0,test
FLOW_003527,192.168.10.20,41310,192.168.10.1,53,UDP,2017-07-06T14:37:12+00:00,0.05,Benign,0,test
FLOW_003528,192.168.10.21,41311,192.168.10.50,80,TCP,2017-07-06T14:37:19.200000+00:00,0.05,Benign,0,test
FLOW_003529,192.168.10.22,41312,192.168.10.1,443,TCP,2017-07-06T14:37:26.400000+00:00,0.05,Benign,0,test
FLOW_003530,192.168.10.23,41313,192.168.10.1,53,UDP,2017-07-06T14:37:33.600000+00:00,0.05,Benign,0,test
FLOW_003531,192.168.10.24,41314,192.168.10.50,80,TCP,2017-07-06T14:37:40.800000+00:00,0.05,Benign,0,test
FLOW_003532,192.168.10.25,41315,192.168.10.1,443,TCP,2017-07-06T14:37:48+00:00,0.05,Benign,0,test
FLOW_003533,192.168.10.26,41316,192.168.10.1,53,UDP,2017-07-06T14:37:55.200000+00:00,0.05,Benign,0,test
FLOW_003534,192.168.10.27,41317,192.168.10.50,80,TCP,2017-07-06T14:38:02.400000+00:00,0.05,Benign,0,test
FLOW_003535,192.168.10.28,41318,192.168.10.1,443,TCP,2017-07-06T14:38:09.600000+00:00,0.05,Benign,0,test
FLOW_003536,192.168.10.29,41319,192.168.10.1,53,UDP,2017-07-06T14:38:16.800000+00:00,0.05,Benign,0,test
FLOW_003537,192.168.10.10,41320,192.168.10.50,80,TCP,2017-07-06T14:38:24+00:00,0.05,Benign,0,test
FLOW_003538,192.168.10.11,41321,192.168.10.1,443,TCP,2017-07-06T14:38:31.200000+00:00,0.05,Benign,0,test
FLOW_003539,192.168.10.12,41322,192.168.10.1,53,UDP,2017-07-06T14:38:38.400000+00:00,0.05,Benign,0,test
FLOW_003540,192.168.10.13,41323,192.168.10.50,80,TCP,2017-07-06T14:38:45.600000+00:00,0.05,Benign,0,test
FLOW_003541,192.168.10.14,41324,192.168.10.1,443,TCP,2017-07-06T14:38:52.800000+00:00,0.05,Benign,0,test
FLOW_003542,192.168.10.15,41325,192.168.10.1,53,UDP,2017-07-06T14:39:00+00:00,0.05,Benign,0,test
FLOW_003543,192.168.10.16,41326,192.168.10.50,80,TCP,2017-07-06T14:39:07.200000+00:00,0.05,Benign,0,test
FLOW_003544,192.168.10.17,41327,192.168.10.1,443,TCP,2017-07-06T14:39:14.400000+00:00,0.05,Benign,0,test
FLOW_003545,192.168.10.18,41328,192.168.10.1,53,UDP,2017-07-06T14:39:21.600000+00:00,0.05,Benign,0,test
FLOW_003546,192.168.10.19,41329,192.168.10.50,80,TCP,2017-07-06T14:39:28.800000+00:00,0.05,Benign,0,test
FLOW_003547,192.168.10.20,41330,192.168.10.1,443,TCP,2017-07-06T14:39:36+00:00,0.05,Benign,0,test
FLOW_003548,192.168.10.21,41331,192.168.10.1,53,UDP,2017-07-06T14:39:43.200000+00:00,0.05,Benign,0,test
FLOW_003549,192.168.10.22,41332,192.168.10.50,80,TCP,2017-07-06T14:39:50.400000+00:00,0.05,Benign,0,test
FLOW_003550,192.168.10.23,41333,192.168.10.1,443,TCP,2017-07-06T14:39:57.600000+00:00,0.05,Benign,0,test
FLOW_003551,192.168.10.24,41334,192.168.10.1,53,UDP,2017-07-06T14:40:04.800000+00:00,0.05,Benign,0,test
FLOW_003552,192.168.10.25,41335,192.168.10.50,80,TCP,2017-07-06T14:40:12+00:00,0.05,Benign,0,test
FLOW_003553,192.168.10.26,41336,192.168.10.1,443,TCP,2017-07-06T14:40:19.200000+00:00,0.05,Benign,0,test
FLOW_003554,192.168.10.27,41337,192.168.10.1,53,UDP,2017-07-06T14:40:26.400000+00:00,0.05,Benign,0,test
FLOW_003555,192.168.10.28,41338,192.168.10.50,80,TCP,2017-07-06T14:40:33.600000+00:00,0.05,Benign,0,test
